Country,Month,Year,positive_change,negative_change
Canada,January,2000,0.00584247046298,0.0373306633788
Canada,February,2000,0.00188842963831,0.0245019867486
Canada,March,2000,0.00258571936001,0.0259215224156
Canada,April,2000,0.00491557022344,0.0199141379076
Canada,May,2000,0.00987052543105,0.00873424872953
Canada,June,2000,0.00977339074235,0.00789826030367
Canada,July,2000,0.0191068219955,0.00618079218431
Canada,August,2000,0.0112000221978,0.00612905263688
Canada,September,2000,0.0216505251537,0.00187794787846
Canada,October,2000,0.0114336985661,0.00520004633265
Canada,November,2000,0.00444731669654,0.012139330158
Canada,December,2000,0.00613214375462,0.00993898996841
Canada,January,2001,0.00334747394468,0.0178520603896
Canada,February,2001,0.0054695285075,0.016073807045
Canada,March,2001,0.00322509609787,0.0142238487238
Canada,April,2001,0.00792399797524,0.0111907830274
Canada,May,2001,0.012598925023,0.00623435816623
Canada,June,2001,0.00545472681438,0.00858634502477
Canada,July,2001,0.0159248581752,0.00785124179869
Canada,August,2001,0.011672579355,0.00571345860743
Canada,September,2001,0.00752215493211,0.00929124457064
Canada,October,2001,0.00799330541531,0.00997250886531
Canada,November,2001,0.00639583373659,0.00989488251084
Canada,December,2001,0.00518039479129,0.0191636698528
Canada,January,2002,0.0018415672412,0.0288509583099
Canada,February,2002,0.0010766639771,0.0237026115856
Canada,March,2002,0.00239980833447,0.0202638787999
Canada,April,2002,0.00365370216464,0.0114118154495
Canada,May,2002,0.00625333092662,0.00780671228576
Canada,June,2002,0.0185598478048,0.00414001358687
Canada,July,2002,0.0122795062403,0.00369474245862
Canada,August,2002,0.00392839518866,0.00800268328945
Canada,September,2002,0.0114319248147,0.00583501907389
Canada,October,2002,0.00929368807169,0.00770917697297
Canada,November,2002,0.0126793125125,0.00867054077448
Canada,December,2002,0.00706377574601,0.00662415025556
Canada,January,2003,0.00974950476842,0.0049608154494
Canada,February,2003,0.0126449269932,0.00740184219461
Canada,March,2003,0.00703452737163,0.00662569275547
Canada,April,2003,0.0124755955285,0.00573086625946
Canada,May,2003,0.0126866113452,0.00960897090981
Canada,June,2003,0.00702175352869,0.0128804922269
Canada,July,2003,0.00711144351549,0.0135869323864
Canada,August,2003,0.00768171005441,0.0126663984795
Canada,September,2003,0.00864180583583,0.0105111898099
Canada,October,2003,0.00735178996783,0.0102263102117
Canada,November,2003,0.0118146165491,0.00705201623432
Canada,December,2003,0.00432382585961,0.00795782777998
Canada,January,2004,0.00940242459018,0.00281785153007
Canada,February,2004,0.0073347212274,0.00536013178687
Canada,March,2004,0.00299835370196,0.00815336080369
Canada,April,2004,0.00348701597571,0.00883279311559
Canada,May,2004,0.00732809398975,0.00362451125674
Canada,June,2004,0.0103810480454,0.00655981956633
Canada,July,2004,0.00842942889015,0.00400190704966
Canada,August,2004,0.0143294369423,0.00166992094357
Canada,September,2004,0.00880236470057,0.00381328610257
Canada,October,2004,0.0103964306029,0.00280037781414
Canada,November,2004,0.0124288501712,0.00227352743908
Canada,December,2004,0.0219888720232,0.00322438701865
Canada,January,2005,0.0054218190059,0.0137576797876
Canada,February,2005,0.00582620126328,0.0158047720987
Canada,March,2005,0.00132539969573,0.027662691195
Canada,April,2005,0.00341271945187,0.0180677637305
Canada,May,2005,0.00286211421849,0.0183686260177
Canada,June,2005,0.00275269226113,0.0142727561244
Canada,July,2005,0.010939368759,0.00357700556836
Canada,August,2005,0.0134552301515,0.00505302845786
Canada,September,2005,0.0173242222687,0.00142140807476
Canada,October,2005,0.0113899278518,0.0059578711248
Canada,November,2005,0.0138967453444,0.00255198311846
Canada,December,2005,0.00566687313394,0.00791502426031
Canada,January,2006,0.0135770294853,0.00795442056755
Canada,February,2006,0.00590613568464,0.00899205236756
Canada,March,2006,0.00666419769281,0.0111444039634
Canada,April,2006,0.00737123142002,0.00962325239983
Canada,May,2006,0.00554899405595,0.00901023070049
Canada,June,2006,0.00691431260214,0.00811937417398
Canada,July,2006,0.00979877482075,0.00579430413822
Canada,August,2006,0.0225151030445,0.00371507331556
Canada,September,2006,0.0231337823076,0.00579837270509
Canada,October,2006,0.00581160885699,0.00830831158254
Canada,November,2006,0.0168111074236,0.0113730790337
Canada,December,2006,0.00840577661649,0.0188229378916
Canada,January,2007,0.0154532525345,0.0100133506311
Canada,February,2007,0.00520657230769,0.0142786885559
Canada,March,2007,0.00565860145257,0.0135828938989
Canada,April,2007,0.00503398564529,0.0160635828268
Canada,May,2007,0.00132514468023,0.00960914420126
Canada,June,2007,0.0100379735401,0.00569552736594
Canada,July,2007,0.022318106373,0.00276531870563
Canada,August,2007,0.034598985165,0.00521875292902
Canada,September,2007,0.0321581428838,0.00191134598008
Canada,October,2007,0.022053790398,0.00239213734094
Canada,November,2007,0.0241055454951,0.000923214928794
Canada,December,2007,0.0142902992129,0.00676728833884
Canada,January,2008,0.0149167362207,0.00727606185089
Canada,February,2008,0.00632311390601,0.0143300452526
Canada,March,2008,0.00733293790623,0.0152903591183
Canada,April,2008,0.00434573695223,0.00966414039542
Canada,May,2008,0.00325225583316,0.0124755859888
Canada,June,2008,0.00639926489343,0.00865772090272
Canada,July,2008,0.0107354180201,0.00447121207477
Canada,August,2008,0.016643747643,0.00440361409323
Canada,September,2008,0.0117478268027,0.00270084602953
Canada,October,2008,0.00906517480687,0.00268080268031
Canada,November,2008,0.00777077253582,0.00547413696364
Canada,December,2008,0.00400478643661,0.0148842276526
Canada,January,2009,0.00833499392386,0.0100802912976
Canada,February,2009,0.00351369348365,0.0149129124664
Canada,March,2009,0.00445898092907,0.0112669728781
Canada,April,2009,0.00313635914455,0.0146354229015
Canada,May,2009,0.0026190156353,0.019007773797
Canada,June,2009,0.0113673285371,0.00977511317901
Canada,July,2009,0.00542099693869,0.00933693947836
Canada,August,2009,0.00539961978044,0.0145174122276
Canada,September,2009,0.00673272065676,0.0175828466667
Canada,October,2009,0.0120981754038,0.0176264245588
Canada,November,2009,0.00596167013452,0.0166134644597
Canada,December,2009,0.00312010762765,0.0151352372103
Canada,January,2010,0.00764768451862,0.0144872274793
Canada,February,2010,0.0115035865417,0.0160192491931
Canada,March,2010,0.00779525263983,0.0173612344614
Canada,April,2010,0.00490678851811,0.0128536287278
Canada,May,2010,0.00456265228774,0.0128023532686
Canada,June,2010,0.00352005113111,0.0184877719027
Canada,July,2010,0.00552482659465,0.0085615533454
Canada,August,2010,0.0226467704505,0.00857751868164
Canada,September,2010,0.00965963660243,0.0111015142202
Canada,October,2010,0.0014984071285,0.0117036652922
Canada,November,2010,0.0102947194588,0.00823755121632
Canada,December,2010,0.00651361727016,0.00893829591793
Canada,January,2011,0.00468461877805,0.0123359639867
Canada,February,2011,0.00214078827925,0.0167315885168
Canada,March,2011,0.00430610557405,0.0153259517045
Canada,April,2011,0.00232234014875,0.0150398161378
Canada,May,2011,0.00155194086354,0.0145222729554
Canada,June,2011,0.00278818369042,0.0104598216905
Canada,July,2011,0.00239417880124,0.00797383681336
Canada,August,2011,0.00679483482294,0.0047868854193
Canada,September,2011,0.0123352546278,0.00472566642415
Canada,October,2011,0.0076959986858,0.00461993931082
Canada,November,2011,0.00818718678532,0.00488813646008
Canada,December,2011,0.00567323655858,0.0086069751294
Canada,January,2012,0.00310526347372,0.00858845612774
Canada,February,2012,0.00582027051584,0.00657375208051
Canada,March,2012,0.00153189715228,0.0135587224066
Canada,April,2012,0.00285399728464,0.00924582154208
Canada,May,2012,0.00418289494135,0.00691409741519
Canada,June,2012,0.00380313596531,0.00683897571943
Canada,July,2012,0.00318077808592,0.00543279166166
Canada,August,2012,0.0022417068358,0.00624700806555
Canada,September,2012,0.00962514361027,0.00368524056628
Canada,October,2012,0.00533614514535,0.00519350154004
Canada,November,2012,0.0045716566244,0.00280236817427
Canada,December,2012,0.00455684376919,0.00470426979204
Canada,January,2013,0.000680106914743,0.0146354998949
Canada,February,2013,0.00150010600975,0.0128770706296
Canada,March,2013,0.000633630742491,0.0139359257518
Canada,April,2013,0.00167202847526,0.00827957253916
Canada,May,2013,0.00149624975505,0.00510310908524
Canada,June,2013,0.00165920545364,0.00553744885804
Canada,July,2013,0.00295990012055,0.00256953257583
Canada,August,2013,0.00402957601076,0.0027427739031
Canada,September,2013,0.00609597174788,0.00233962428619
Canada,October,2013,0.00621285298916,0.00234310610261
Canada,November,2013,0.00362303297802,0.00365469393945
Canada,December,2013,0.00405931882969,0.00332644857567
Canada,January,2014,0.00356066529478,0.00241901732521
Canada,February,2014,0.00205016283529,0.00557266052718
Canada,March,2014,0.00184625047139,0.00378470369054
Canada,April,2014,0.00204883226963,0.00425992125552
Canada,May,2014,0.00330223117852,0.00334446087819
Canada,June,2014,0.00201186943053,0.00429303417807
Canada,July,2014,0.0036111714249,0.00369027726737
Canada,August,2014,0.00220671148727,0.00392899389595
Canada,September,2014,0.00481608451646,0.00153062075704
Canada,October,2014,0.00478553203361,0.00238789897394
Canada,November,2014,0.00385731460794,0.00330972126206
Canada,December,2014,0.00252255166086,0.00373546947126
Canada,January,2015,0.003409285928,0.00375380201469
Canada,February,2015,0.00339168930508,0.00352735753663
Canada,March,2015,0.00250273143838,0.00617916110984
Canada,April,2015,0.00323884221754,0.00272224436687
Canada,May,2015,0.00245211609242,0.00428400166837
Canada,June,2015,0.00344285316451,0.00342466969768
Canada,July,2015,0.00347266661842,0.0045250332001
Canada,August,2015,0.00299928167562,0.00361870024972
Canada,September,2015,0.00426164031709,0.00262638062826
Canada,October,2015,0.00175025767162,0.00443146895688
Canada,November,2015,0.00365254718155,0.0046939587531
Canada,December,2015,0.00358636088332,0.00169346693242
Canada,January,2016,0.00527600694215,0.00112732919504
Canada,February,2016,0.00440760328131,0.00375987421398
Canada,March,2016,0.00572805065361,0.00400751578258
Canada,April,2016,0.00295135736484,0.00438707306526
Canada,May,2016,0.00357464441343,0.00489057647584
Canada,June,2016,0.00159514203519,0.00552244757513
Canada,July,2016,0.00406251572169,0.00459335802709
Canada,August,2016,0.00363984881698,0.00449906116178
Canada,September,2016,0.00558079815143,0.00258273905414
Canada,October,2016,0.0100597236769,0.00124716340532
Canada,November,2016,0.0112895713301,0.00324837924792
Canada,December,2016,0.0233492973278,0.00197941209274
Canada,January,2017,0.0,0.0277145548655
Turkey,October,2001,0.00295956809948,0.000687478889037
Turkey,November,2001,0.000339721906748,0.00571163829658
Turkey,December,2001,0.000690080439335,0.00623029368377
Turkey,January,2002,0.000446797950614,0.00724866921062
Turkey,May,2006,0.011175998038,0.00427627936337
Turkey,June,2006,0.0131412142326,0.00445792793426
Turkey,July,2006,0.0101742622332,0.00201509455807
Turkey,August,2006,0.0119746718837,0.000646270343619
Turkey,September,2006,0.00676625728576,0.00340662153254
Turkey,October,2006,0.00392617397233,0.00977541745977
Turkey,November,2006,0.0101608126966,0.00969764214865
Turkey,December,2006,0.00298471234548,0.0102000998144
Turkey,March,2007,0.00985802194666,0.0036223844477
Turkey,April,2007,0.00788501294298,0.0106386253628
Turkey,May,2007,0.0244035438629,0.00293380032052
Turkey,June,2007,0.0186436944831,0.0025764672409
Turkey,July,2007,0.0158132204017,0.00318810702806
Turkey,August,2007,0.00832202255116,0.00183985435967
Turkey,November,2007,0.0023810810748,0.00849669705181
Turkey,February,2008,0.00754488386895,0.00825803989965
Turkey,March,2008,0.00458753015949,0.00428284065485
Turkey,April,2008,0.0127527811303,0.00303511650445
Turkey,May,2008,0.0109180387842,0.00362788783029
Turkey,June,2008,0.00938277569398,0.0029048532579
Turkey,July,2008,0.00595074185086,0.00390401964588
Turkey,December,2008,0.000502986843255,0.0121880228317
Turkey,January,2009,0.0019227226539,0.0108605077361
Turkey,February,2009,0.00401879361307,0.0135350384327
Turkey,March,2009,0.00422990919014,0.00796963185249
Turkey,April,2009,0.00499053640565,0.00632130061237
Turkey,May,2009,0.000969492051776,0.00643560045965
Turkey,June,2009,0.00221344878381,0.00458171451082
Turkey,July,2009,0.00521934755199,0.00594305656989
Turkey,August,2009,0.00406486365977,0.00475252082654
Turkey,September,2009,0.00247400079983,0.00487288772218
Turkey,October,2009,0.00325554508728,0.00526940858867
Turkey,November,2009,0.00166270561807,0.00398226172963
Turkey,December,2009,0.000993595812906,0.00596832232716
Turkey,January,2010,0.00551590904832,0.0024904351469
Turkey,February,2010,0.00331857487336,0.00518991317528
Turkey,March,2010,0.00652870002619,0.00158390803271
Turkey,April,2010,0.00243149562824,0.00229558323217
Turkey,May,2010,0.00526464115273,0.0011601229682
Turkey,June,2010,0.00221069536482,0.00128285696766
Turkey,July,2010,0.00235154817364,0.00369749340749
Turkey,August,2010,0.00856762978563,0.00115182280311
Turkey,September,2010,0.00898543871715,0.00523146689805
Turkey,October,2010,0.00527435925852,0.00138045875901
Turkey,November,2010,0.00594697663483,0.00271004779999
Turkey,December,2010,0.0124449556287,0.000753307862248
Turkey,January,2011,0.00450064702184,0.00666921669022
Turkey,February,2011,0.00251338971895,0.00300162587881
Turkey,March,2011,0.00311765779233,0.00249825895632
Turkey,April,2011,0.00058803946625,0.0047067836383
Turkey,May,2011,0.00131396172316,0.00543771148586
Turkey,June,2011,0.00743089362161,0.00253536379311
Turkey,July,2011,0.00557361905427,0.00212501427231
Turkey,August,2011,0.00631102729968,0.00217362886405
Turkey,September,2011,0.0040224573804,0.00676640040998
Turkey,October,2011,0.00394785143266,0.00348042476967
Turkey,November,2011,0.00551207499774,0.00768633734864
Turkey,December,2011,0.0396337301833,0.00307698101961
Turkey,January,2012,0.00154906611869,0.0192864073024
